,level_0,index,Unnamed: 0,full_name,epoch,total_epochs_x,train_frac,frac_error,model_simple,name,path,model_folder,model,pretrain_dataset,downstream_dataset,samples_seen,steps,samples_seen_per_epoch,gflops,training_time_hours,total_epochs_y,samples_per_sec,samples_per_sec_per_gpu,global_batch_size,gpus,task,local_batch_size,warmup,lr,lr_scheduler,gpu_model,beta2,beta1,model_mparams,model_image_mparams,model_text_mparams,model_gflops,train_contrastive_loss,train_caption_loss,namespace,eval_type,gpu_hours,image_acc,text_acc,acc,main_metric,main_metric_value,acc1,acc5,mean_per_class_recall,image_retrieval_recall@5,text_retrieval_recall@5,cosine_distance,contrastive_loss,lp_acc1,lp_acc5,lp_mean_per_class_recall,weight_decay,epochs,seed,fewshot_k,normalized,caption_loss,name_epoch,model_folder_epoch,model_simple_namespace,samples_seen_scale_pretty,early_epoch
217,3333,40494,41827,mammut_ViT-S-16_s640M_datacomp_1b_globalbs32800_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus80,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,19512,25600000,13260800000.0,4.629611539827283,25,38400.15004464286,480.00187555803575,32800,80,zeroshot_classification,410,10000,0.001,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,1.5043,3.438,mammut,similarity,370.36892318618266,,,,acc1,0.53506,0.53506,0.81276,0.5349400000000001,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
218,3334,40519,41852,mammut_ViT-S-16_s640M_datacomp_1b_globalbs32800_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus80,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,19512,25600000,13260800000.0,4.638666568142114,25,38325.190044642855,479.0648755580357,32800,80,zeroshot_classification,410,4000,0.001,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,1.4523,3.4006,mammut,similarity,371.09332545136914,,,,acc1,0.54206,0.54206,0.81548,0.542,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
219,3335,40544,41877,mammut_ViT-S-16_s640M_datacomp_1b_globalbs32800_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus80,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,19512,25600000,13260800000.0,4.655337063633971,25,38187.94973333334,477.3493716666668,32800,80,zeroshot_classification,410,10000,0.002,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,1.2791,3.3062,mammut,similarity,372.4269650907177,,,,acc1,0.55422,0.55422,0.8245,0.5546599999999999,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n20_bs410_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
220,3336,40569,41902,mammut_ViT-S-16_s640M_datacomp_1b_globalbs32800_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus80,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,19512,25600000,13260800000.0,4.645603720788662,25,38267.96008928572,478.3495011160715,32800,80,zeroshot_classification,410,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,1.2588,3.3174,mammut,similarity,371.648297663093,,,,acc1,0.56602,0.56602,0.83068,0.56624,,,,,,,,,,,,,,datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n20_bs410_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
221,3337,40594,41927,mammut_ViT-S-16_s640M_datacomp_1b_globalbs8192_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus32,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,78125,25600000,13260800000.0,11.936691547474739,25,14893.387926689576,465.41837270904927,8192,32,zeroshot_classification,256,10000,0.0015,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.66877,3.2388,mammut,similarity,381.97412951919165,,,,acc1,0.55018,0.55018,0.82656,0.55014,,,,,,,,,,,,,,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
222,3338,40619,41952,mammut_ViT-S-16_s640M_datacomp_1b_globalbs8192_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus32,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,78125,25600000,13260800000.0,11.949629586909147,25,14877.262636871508,464.91445740223463,8192,32,zeroshot_classification,256,4000,0.0015,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.6615,3.2407,mammut,similarity,382.3881467810927,,,,acc1,0.55522,0.55522,0.83004,0.5554000000000001,,,,,,,,,,,,,,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
223,3339,40644,41977,mammut_ViT-S-16_s640M_datacomp_1b_globalbs8192_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus32,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,78125,25600000,13260800000.0,11.902476963183052,25,14936.200114285715,466.7562535714286,8192,32,zeroshot_classification,256,10000,0.001,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.71141,3.2923,mammut,similarity,380.87926282185765,,,,acc1,0.55124,0.55124,0.82948,0.55108,,,,,,,,,,,,,,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
224,3340,40669,42002,mammut_ViT-S-16_s640M_datacomp_1b_globalbs8192_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus32,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,78125,25600000,13260800000.0,11.885058633313767,25,14958.090091324199,467.4403153538812,8192,32,zeroshot_classification,256,4000,0.001,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.67705,3.2425,mammut,similarity,380.32187626604053,,,,acc1,0.5573,0.5573,0.83182,0.5569200000000001,,,,,,,,,,,,,,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
225,3341,40694,42027,mammut_ViT-S-16_s640M_datacomp_1b_globalbs8192_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus32,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,78125,25600000,13260800000.0,11.914704938795916,25,14920.871200000001,466.27722500000004,8192,32,zeroshot_classification,256,10000,0.002,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.70164,3.2575,mammut,similarity,381.2705580414693,,,,acc1,0.54726,0.54726,0.82794,0.5472400000000001,,,,,,,,,,,,,,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n8_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
226,3342,40719,42052,mammut_ViT-S-16_s640M_datacomp_1b_globalbs8192_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus32,25,25,1.0,0.90625,ViT-S-16,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse,mammut_ViT-S-16,datacomp_1b,imagenet1k,640000000,78125,25600000,13260800000.0,11.897345890065171,25,14942.641780821918,466.9575556506849,8192,32,zeroshot_classification,256,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.69241,3.2496,mammut,similarity,380.7150684820855,,,,acc1,0.55062,0.55062,0.82774,0.55034,,,,,,,,,,,,,,datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_8192_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n8_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
227,3343,40744,42077,mammut_ViT-S-16_s640M_dfn_2b_globalbs16384_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus64,25,25,1.0,0.90625,ViT-S-16,dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse,mammut_ViT-S-16,dfn_2b,imagenet1k,640000000,39062,25600000,13260800000.0,6.267742592851822,25,28363.924514150942,443.18632053360847,16384,64,zeroshot_classification,256,6000,0.001,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.92708,3.1918,mammut,similarity,401.1355259425166,,,,acc1,0.60712,0.60712,0.86722,0.6070399999999999,,,,,,,,,,,,,,dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
228,3344,40769,42102,mammut_ViT-S-16_s640M_dfn_2b_globalbs16384_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus64,25,25,1.0,0.90625,ViT-S-16,dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse,mammut_ViT-S-16,dfn_2b,imagenet1k,640000000,39062,25600000,13260800000.0,6.262805919485696,25,28386.282452830183,443.5356633254716,16384,64,zeroshot_classification,256,6000,0.002,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,0.95671,3.1624,mammut,similarity,400.81957884708453,,,,acc1,0.61518,0.61518,0.87108,0.6148,,,,,,,,,,,,,,dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_16384_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
229,3345,40794,42127,mammut_ViT-S-16_s640M_dfn_2b_globalbs32800_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus80,25,25,1.0,0.90625,ViT-S-16,dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse,mammut_ViT-S-16,dfn_2b,imagenet1k,640000000,19512,25600000,13260800000.0,4.741941031850528,25,37490.50791304348,468.63134891304355,32800,80,zeroshot_classification,410,6000,0.001,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,1.44,3.3134,mammut,similarity,379.3552825480423,,,,acc1,0.5944,0.5944,0.8534,0.5944200000000001,,,,,,,,,,,,,,dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
230,3346,40819,42152,mammut_ViT-S-16_s640M_dfn_2b_globalbs32800_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus80,25,25,1.0,0.90625,ViT-S-16,dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse,mammut_ViT-S-16,dfn_2b,imagenet1k,640000000,19512,25600000,13260800000.0,4.774482377154082,25,37234.98459821429,465.4373074776786,32800,80,zeroshot_classification,410,6000,0.002,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,1.2999,3.2353,mammut,similarity,381.9585901723266,,,,acc1,0.61288,0.61288,0.86626,0.61298,,,,,,,,,,,,,,dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_32800_mammut_ViT-S-16_ep25_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n20_bs410_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
231,3347,40844,42177,mammut_ViT-S-16_s640M_dfn_2b_globalbs45056_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus128,25,25,1.0,0.90625,ViT-S-16,dfn_s640M_bs_45056_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n32_bs352_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_45056_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n32_bs352_sigFalse/checkpoints/imagenet1k_epoch_25.pt_mammut_ViT-S-16_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_45056_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n32_bs352_sigFalse,mammut_ViT-S-16,dfn_2b,imagenet1k,640000000,14204,25600000,13260800000.0,3.0711849242961153,25,57885.72885057471,452.23225664511494,45056,128,zeroshot_classification,352,4000,0.0015,cosine,NVIDIA-A100,0.95,0.9,84.79,21.81,62.83,20.72,1.5394,3.2941,mammut,similarity,393.11167030990276,,,,acc1,0.60138,0.60138,0.85242,0.60132,,,,,,,,,,,,,,dfn_s640M_bs_45056_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n32_bs352_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s640M_bs_45056_mammut_ViT-S-16_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n32_bs352_sigFalse_epoch_25,ViT-S-16_mammut,640M,2
